customer_id,tenure_months,contract,monthly_charges,total_charges,tech_support,internet_service,payment_method,paperless_billing,support_tickets,churn
CUST-06649,16,Month-to-Month,27.81,441.57,No,Fiber Optic,Credit Card,Yes,1,1
CUST-06650,38,One Year,59.65,2050.87,No,DSL,Mailed Check,No,1,0
CUST-06651,1,Two Year,64.2,63.68,Yes,Fiber Optic,Mailed Check,No,1,0
CUST-06652,52,One Year,87.06,4516.81,Yes,Fiber Optic,Bank Transfer,No,3,0
CUST-06653,17,Month-to-Month,69.28,1078.35,Yes,No,Bank Transfer,No,4,1
CUST-06654,29,Month-to-Month,91.08,2491.02,Yes,Fiber Optic,Electronic Check,No,2,0
CUST-06655,14,Month-to-Month,71.12,957.92,No,DSL,Credit Card,No,0,0
CUST-06656,34,One Year,70.34,2366.03,No,Fiber Optic,Bank Transfer,No,1,0
CUST-06657,27,Two Year,55.56,1374.04,No,Fiber Optic,Electronic Check,Yes,2,0
CUST-06658,14,One Year,105.56,1379.42,Yes,No,Electronic Check,No,2,1
CUST-06659,64,Month-to-Month,31.71,1988.43,No,Fiber Optic,Bank Transfer,No,0,0
CUST-06660,55,Month-to-Month,77.53,4012.57,No,DSL,Electronic Check,Yes,1,1
CUST-06661,28,Two Year,65.46,1760.47,Yes,No,Electronic Check,No,3,0
CUST-06662,5,Month-to-Month,89.54,428.0,No,No,Mailed Check,No,0,1
CUST-06663,61,Two Year,69.48,4226.91,No,No,Credit Card,Yes,1,0
CUST-06664,51,Month-to-Month,70.22,3273.78,Yes,Fiber Optic,Bank Transfer,Yes,3,0
CUST-06665,41,One Year,63.33,2583.14,No,DSL,Credit Card,Yes,1,0
CUST-06666,44,Two Year,104.83,4411.48,Yes,No,Electronic Check,No,5,0
CUST-06667,1,Month-to-Month,70.06,69.39,Yes,DSL,Credit Card,No,1,1
CUST-06668,35,Month-to-Month,119.24,3805.28,Yes,DSL,Mailed Check,Yes,2,0
CUST-06669,14,Two Year,76.81,1036.79,Yes,Fiber Optic,Credit Card,No,0,0
CUST-06670,47,Month-to-Month,70.54,3262.37,No,Fiber Optic,Bank Transfer,No,2,1
CUST-06671,68,Month-to-Month,66.37,4416.98,Yes,Fiber Optic,Bank Transfer,No,2,0
CUST-06672,39,Month-to-Month,84.11,2955.52,No,Fiber Optic,Credit Card,Yes,0,0
CUST-06673,44,Month-to-Month,55.29,2299.49,No,DSL,Credit Card,Yes,0,0
CUST-06674,49,One Year,73.64,3289.15,No,Fiber Optic,Electronic Check,Yes,0,0
CUST-06675,67,Month-to-Month,70.2,4304.94,Yes,No,Electronic Check,Yes,1,0
CUST-06676,3,Month-to-Month,78.13,227.51,Yes,No,Bank Transfer,Yes,2,1
CUST-06677,23,Two Year,78.75,1803.39,Yes,DSL,Electronic Check,Yes,1,0
CUST-06678,20,Month-to-Month,80.05,1542.42,Yes,DSL,Electronic Check,No,1,0
CUST-06679,52,Month-to-Month,72.37,3425.44,Yes,DSL,Electronic Check,No,1,0
CUST-06680,33,One Year,109.22,3331.78,No,Fiber Optic,Mailed Check,Yes,0,1
CUST-06681,56,Two Year,80.56,4231.15,No,Fiber Optic,Bank Transfer,No,1,0
CUST-06682,35,One Year,135.15,4316.52,Yes,Fiber Optic,Electronic Check,Yes,1,0
CUST-06683,71,Two Year,71.25,4981.84,Yes,DSL,Mailed Check,Yes,0,0
CUST-06684,56,Month-to-Month,93.97,4838.44,No,Fiber Optic,Mailed Check,Yes,2,1
CUST-06685,2,Month-to-Month,51.85,94.67,No,Fiber Optic,Credit Card,Yes,0,1
CUST-06686,72,Two Year,105.02,7354.02,No,Fiber Optic,Electronic Check,No,0,0
CUST-06687,69,Two Year,52.39,3299.27,No,DSL,Credit Card,Yes,3,0
CUST-06688,4,One Year,81.4,306.4,No,Fiber Optic,Credit Card,Yes,2,1
CUST-06689,29,Month-to-Month,63.39,1749.25,Yes,No,Mailed Check,Yes,0,1
CUST-06690,70,Month-to-Month,81.3,5167.56,No,Fiber Optic,Bank Transfer,No,0,0
CUST-06691,61,Month-to-Month,64.13,3738.16,Yes,Fiber Optic,Electronic Check,Yes,0,0
CUST-06692,34,Two Year,50.27,1620.33,No,DSL,Mailed Check,No,2,0
CUST-06693,40,Two Year,63.21,2444.56,Yes,DSL,Electronic Check,Yes,1,0
CUST-06694,3,Month-to-Month,108.54,300.19,No,DSL,Bank Transfer,Yes,0,1
CUST-06695,41,Month-to-Month,81.68,3133.42,No,DSL,Credit Card,Yes,1,1
CUST-06696,48,Month-to-Month,37.78,1751.72,No,DSL,Electronic Check,No,1,0
CUST-06697,26,Month-to-Month,97.38,2287.7,Yes,Fiber Optic,Mailed Check,No,0,0
CUST-06698,23,One Year,47.71,1000.3,No,Fiber Optic,Bank Transfer,Yes,3,0
CUST-06699,60,One Year,88.58,4934.02,No,No,Mailed Check,Yes,0,0
CUST-06700,33,Month-to-Month,83.83,2519.17,No,Fiber Optic,Mailed Check,Yes,2,1
CUST-06701,20,One Year,85.41,1544.13,No,DSL,Mailed Check,No,3,0
CUST-06702,27,Two Year,116.33,3136.95,No,DSL,Bank Transfer,No,2,0
CUST-06703,36,Month-to-Month,49.28,1677.53,No,DSL,Electronic Check,Yes,0,1
CUST-06704,19,Month-to-Month,85.27,1544.58,Yes,Fiber Optic,Mailed Check,Yes,1,0
CUST-06705,41,Month-to-Month,101.49,3851.05,No,Fiber Optic,Mailed Check,Yes,1,0
CUST-06706,63,Month-to-Month,53.92,3059.88,Yes,Fiber Optic,Electronic Check,No,0,0
CUST-06707,54,Month-to-Month,51.36,2704.3,No,No,Mailed Check,Yes,1,0
CUST-06708,17,One Year,62.82,1038.44,Yes,DSL,Mailed Check,Yes,3,0
CUST-06709,34,Month-to-Month,78.12,2648.79,No,Fiber Optic,Bank Transfer,No,2,0
CUST-06710,40,Month-to-Month,34.74,1253.57,Yes,DSL,Bank Transfer,Yes,0,0
CUST-06711,49,Two Year,83.79,3751.4,No,DSL,Mailed Check,No,0,0
CUST-06712,55,Month-to-Month,34.79,1858.37,Yes,Fiber Optic,Credit Card,Yes,0,0
CUST-06713,35,One Year,102.33,3341.61,No,Fiber Optic,Mailed Check,No,0,0
CUST-06714,23,One Year,82.84,1726.94,Yes,No,Mailed Check,Yes,1,0
CUST-06715,48,Two Year,117.83,5260.47,No,DSL,Mailed Check,Yes,2,0
CUST-06716,10,One Year,86.72,788.09,Yes,Fiber Optic,Mailed Check,No,2,1
CUST-06717,49,Two Year,62.38,3006.98,No,No,Credit Card,No,0,0
CUST-06718,65,One Year,50.03,3211.93,Yes,Fiber Optic,Bank Transfer,Yes,2,0
CUST-06719,52,Month-to-Month,75.97,3807.0,No,Fiber Optic,Electronic Check,No,3,1
CUST-06720,32,Month-to-Month,69.24,2079.55,Yes,Fiber Optic,Mailed Check,Yes,2,1
CUST-06721,60,Month-to-Month,99.65,5840.76,Yes,DSL,Electronic Check,Yes,1,0
CUST-06722,39,Month-to-Month,46.78,1757.21,Yes,Fiber Optic,Bank Transfer,Yes,0,0
CUST-06723,39,Month-to-Month,120.52,4602.51,No,DSL,Credit Card,Yes,0,1
CUST-06724,62,Month-to-Month,101.87,6007.03,Yes,Fiber Optic,Bank Transfer,Yes,0,0
CUST-06725,14,Month-to-Month,64.91,904.95,No,DSL,Mailed Check,No,0,0
CUST-06726,57,Month-to-Month,114.95,6086.97,Yes,Fiber Optic,Electronic Check,No,1,1
CUST-06727,49,Month-to-Month,50.42,2372.79,No,Fiber Optic,Electronic Check,Yes,2,0
CUST-06728,39,One Year,75.14,2874.21,Yes,DSL,Mailed Check,No,1,0
CUST-06729,6,One Year,38.09,226.11,Yes,Fiber Optic,Credit Card,Yes,1,0
CUST-06730,56,Two Year,116.16,6470.32,No,DSL,Mailed Check,Yes,1,0
CUST-06731,16,Month-to-Month,28.82,433.22,No,Fiber Optic,Credit Card,Yes,1,0
CUST-06732,65,Two Year,33.99,2142.92,No,No,Mailed Check,Yes,1,0
CUST-06733,58,One Year,54.13,2916.69,No,DSL,Electronic Check,No,0,0
CUST-06734,27,Month-to-Month,103.06,2685.06,Yes,DSL,Bank Transfer,Yes,1,1
CUST-06735,32,Two Year,93.87,2758.79,No,No,Electronic Check,No,1,0
CUST-06736,2,Month-to-Month,73.05,137.65,No,No,Electronic Check,Yes,2,0
CUST-06737,36,One Year,95.47,3409.51,No,Fiber Optic,Electronic Check,Yes,2,0
CUST-06738,5,One Year,67.11,329.2,No,Fiber Optic,Mailed Check,Yes,1,1
CUST-06739,72,Month-to-Month,80.56,5508.28,Yes,DSL,Electronic Check,No,1,0
CUST-06740,47,One Year,111.29,4784.38,No,No,Credit Card,Yes,1,0
CUST-06741,17,Month-to-Month,63.83,1019.85,No,Fiber Optic,Credit Card,Yes,1,1
CUST-06742,58,Month-to-Month,50.84,2694.74,Yes,Fiber Optic,Bank Transfer,Yes,0,0
CUST-06743,2,Month-to-Month,81.76,148.29,Yes,Fiber Optic,Mailed Check,No,0,1
CUST-06744,40,Month-to-Month,88.51,3507.3,No,Fiber Optic,Electronic Check,Yes,1,0
CUST-06745,9,Month-to-Month,72.76,621.54,Yes,DSL,Bank Transfer,No,1,0
CUST-06746,4,One Year,95.08,345.69,Yes,No,Electronic Check,Yes,1,0
CUST-06747,18,Month-to-Month,64.97,1136.33,No,Fiber Optic,Mailed Check,Yes,1,0
CUST-06748,22,Month-to-Month,73.19,1461.11,No,DSL,Electronic Check,No,2,1
CUST-06749,53,One Year,79.36,3952.1,No,DSL,Bank Transfer,Yes,0,0
CUST-06750,65,Month-to-Month,77.18,4630.56,No,Fiber Optic,Bank Transfer,Yes,1,1
CUST-06751,56,Month-to-Month,110.33,5662.35,Yes,Fiber Optic,Mailed Check,No,1,0
CUST-06752,54,One Year,79.24,4079.37,Yes,DSL,Bank Transfer,Yes,1,0
CUST-06753,41,Two Year,62.4,2486.69,Yes,Fiber Optic,Electronic Check,Yes,0,0
CUST-06754,27,Month-to-Month,83.2,2131.2,Yes,Fiber Optic,Electronic Check,Yes,0,0
CUST-06755,19,Month-to-Month,95.22,1776.76,No,Fiber Optic,Mailed Check,No,3,0
CUST-06756,69,One Year,89.36,6114.9,Yes,No,Bank Transfer,Yes,2,0
CUST-06757,38,Two Year,87.97,3278.4,Yes,DSL,Electronic Check,No,1,0
CUST-06758,41,Month-to-Month,32.55,1328.74,No,No,Credit Card,No,4,0
CUST-06759,2,Month-to-Month,15.0,29.79,No,DSL,Electronic Check,No,0,0
CUST-06760,33,Month-to-Month,101.88,3305.73,No,DSL,Electronic Check,Yes,2,0
CUST-06761,50,One Year,80.97,3762.12,No,DSL,Bank Transfer,No,0,1
CUST-06762,36,Two Year,69.46,2294.1,No,No,Electronic Check,No,2,0
CUST-06763,45,One Year,87.36,3823.88,No,DSL,Mailed Check,Yes,1,0
CUST-06764,59,Month-to-Month,118.18,6864.91,No,DSL,Electronic Check,No,2,1
CUST-06765,2,One Year,105.34,206.95,No,DSL,Mailed Check,Yes,0,0
CUST-06766,66,Two Year,94.06,5986.72,No,Fiber Optic,Electronic Check,Yes,2,0
CUST-06767,59,Month-to-Month,47.83,2773.96,Yes,Fiber Optic,Electronic Check,No,1,1
CUST-06768,31,Two Year,51.08,1537.11,No,DSL,Mailed Check,Yes,1,0
CUST-06769,55,Month-to-Month,15.0,797.39,Yes,Fiber Optic,Credit Card,Yes,0,0
CUST-06770,5,Month-to-Month,85.84,388.28,Yes,No,Bank Transfer,Yes,1,0
CUST-06771,23,One Year,97.72,2126.3,No,No,Mailed Check,Yes,0,1
CUST-06772,8,Month-to-Month,99.75,720.9,Yes,No,Credit Card,No,0,0
CUST-06773,46,Two Year,86.89,3634.17,No,DSL,Electronic Check,No,1,0
CUST-06774,62,Month-to-Month,66.15,3913.05,No,DSL,Credit Card,No,2,0
CUST-06775,44,Month-to-Month,55.89,2224.92,Yes,DSL,Credit Card,No,1,0
CUST-06776,52,Month-to-Month,49.37,2544.96,No,No,Bank Transfer,Yes,0,1
CUST-06777,11,Month-to-Month,65.91,685.16,No,Fiber Optic,Electronic Check,Yes,2,1
CUST-06778,68,Month-to-Month,45.55,3004.47,No,Fiber Optic,Credit Card,No,0,0
CUST-06779,14,One Year,113.9,1458.71,Yes,Fiber Optic,Mailed Check,No,1,0
CUST-06780,38,Month-to-Month,37.44,1401.04,No,Fiber Optic,Electronic Check,No,1,1
CUST-06781,50,Month-to-Month,65.07,3083.69,Yes,Fiber Optic,Credit Card,No,2,0
CUST-06782,62,One Year,21.59,1279.52,No,Fiber Optic,Mailed Check,Yes,1,0
CUST-06783,68,Month-to-Month,77.41,5078.85,Yes,Fiber Optic,Mailed Check,No,0,1
CUST-06784,44,One Year,69.94,2935.77,Yes,DSL,Bank Transfer,Yes,1,0
CUST-06785,42,Month-to-Month,61.08,2453.3,Yes,DSL,Credit Card,Yes,0,0
CUST-06786,31,Month-to-Month,46.68,1410.11,No,DSL,Mailed Check,No,2,0
CUST-06787,41,One Year,70.06,2816.87,No,No,Credit Card,No,0,0
CUST-06788,49,One Year,56.39,2571.4,No,No,Electronic Check,Yes,0,0
CUST-06789,47,Two Year,66.58,3104.87,No,Fiber Optic,Bank Transfer,No,0,0
CUST-06790,43,Month-to-Month,118.94,4783.98,Yes,No,Mailed Check,No,1,1
CUST-06791,32,Month-to-Month,74.3,2204.59,No,DSL,Electronic Check,Yes,2,1
CUST-06792,15,One Year,83.32,1163.74,Yes,DSL,Electronic Check,Yes,1,0
CUST-06793,4,One Year,58.39,218.58,No,DSL,Electronic Check,Yes,1,0
CUST-06794,31,One Year,50.39,1455.39,No,DSL,Electronic Check,Yes,1,0
CUST-06795,29,One Year,69.43,1982.01,Yes,Fiber Optic,Bank Transfer,Yes,1,1
CUST-06796,44,One Year,132.6,5578.36,Yes,DSL,Electronic Check,Yes,1,0
CUST-06797,65,Month-to-Month,62.81,4069.44,No,No,Bank Transfer,Yes,0,0
CUST-06798,51,One Year,79.04,3661.78,No,Fiber Optic,Credit Card,Yes,2,0
CUST-06799,58,Month-to-Month,49.29,2748.46,No,DSL,Bank Transfer,Yes,0,0
CUST-06800,42,Month-to-Month,15.0,573.05,No,No,Credit Card,No,2,0
CUST-06801,67,One Year,50.25,3184.56,No,No,Bank Transfer,Yes,1,0
CUST-06802,68,Month-to-Month,129.52,8263.71,Yes,Fiber Optic,Credit Card,Yes,1,0
CUST-06803,12,Month-to-Month,84.88,986.05,No,DSL,Bank Transfer,Yes,0,1
CUST-06804,47,Two Year,111.02,5085.11,No,Fiber Optic,Electronic Check,No,2,0
CUST-06805,37,One Year,61.31,2095.63,Yes,Fiber Optic,Bank Transfer,Yes,2,0
CUST-06806,70,Month-to-Month,15.0,965.34,No,Fiber Optic,Bank Transfer,No,2,0
CUST-06807,43,Two Year,42.28,1712.5,Yes,DSL,Bank Transfer,Yes,1,0
CUST-06808,2,Month-to-Month,79.93,147.74,No,No,Electronic Check,Yes,0,1
CUST-06809,16,One Year,75.94,1175.75,No,DSL,Mailed Check,Yes,1,0
CUST-06810,10,Month-to-Month,69.74,663.76,No,No,Credit Card,No,0,1
CUST-06811,15,Month-to-Month,56.74,836.37,No,DSL,Credit Card,No,3,1
CUST-06812,7,Month-to-Month,93.49,653.2,No,No,Mailed Check,Yes,0,0
CUST-06813,57,Month-to-Month,57.47,3072.07,Yes,DSL,Mailed Check,No,1,0
CUST-06814,36,Month-to-Month,77.7,2772.58,No,Fiber Optic,Electronic Check,Yes,0,1
CUST-06815,49,Month-to-Month,74.88,3587.36,Yes,No,Bank Transfer,Yes,0,0
CUST-06816,72,One Year,60.79,4004.46,No,DSL,Electronic Check,No,2,1
CUST-06817,47,Month-to-Month,47.97,2217.6,No,DSL,Credit Card,Yes,3,1
CUST-06818,35,Month-to-Month,59.32,1968.55,No,No,Mailed Check,No,3,0
CUST-06819,20,Two Year,116.84,2268.84,Yes,No,Electronic Check,Yes,1,0
CUST-06820,55,One Year,97.81,5219.57,Yes,Fiber Optic,Electronic Check,Yes,1,0
CUST-06821,37,Two Year,95.51,3493.57,No,Fiber Optic,Bank Transfer,Yes,0,0
CUST-06822,55,Month-to-Month,50.34,2702.57,Yes,DSL,Bank Transfer,No,0,0
CUST-06823,2,Month-to-Month,34.06,66.93,Yes,Fiber Optic,Bank Transfer,No,1,0
CUST-06824,12,One Year,97.41,1089.54,Yes,Fiber Optic,Mailed Check,No,0,0
CUST-06825,10,One Year,92.62,923.71,Yes,DSL,Mailed Check,No,4,0
CUST-06826,50,Month-to-Month,73.43,3547.25,No,DSL,Electronic Check,No,1,1
CUST-06827,38,Two Year,60.74,2255.89,No,No,Electronic Check,Yes,1,0
CUST-06828,23,One Year,33.4,757.36,No,Fiber Optic,Electronic Check,No,1,0
CUST-06829,23,One Year,91.69,1924.09,No,Fiber Optic,Mailed Check,Yes,1,0
CUST-06830,44,Month-to-Month,99.65,4093.64,Yes,No,Credit Card,Yes,2,1
CUST-06831,70,One Year,53.02,3650.51,No,Fiber Optic,Electronic Check,No,3,0
CUST-06832,72,Month-to-Month,50.94,3639.07,No,DSL,Bank Transfer,Yes,1,1
CUST-06833,34,Two Year,101.03,3351.24,No,No,Electronic Check,Yes,1,0
CUST-06834,49,Month-to-Month,53.95,2506.7,No,No,Electronic Check,No,1,1
CUST-06835,7,Month-to-Month,114.48,741.35,Yes,DSL,Electronic Check,No,3,1
CUST-06836,69,Month-to-Month,67.27,4421.17,No,DSL,Mailed Check,Yes,0,0
CUST-06837,2,One Year,60.34,113.41,Yes,Fiber Optic,Electronic Check,Yes,1,0
CUST-06838,25,Two Year,71.13,1757.91,No,DSL,Credit Card,Yes,0,0
CUST-06839,53,Two Year,60.33,3059.12,No,DSL,Electronic Check,Yes,0,1
CUST-06840,70,One Year,98.16,6453.48,Yes,DSL,Mailed Check,Yes,0,0
CUST-06841,13,Two Year,92.15,1137.87,Yes,Fiber Optic,Credit Card,No,0,0
CUST-06842,48,One Year,97.2,4634.61,No,DSL,Electronic Check,Yes,1,0
CUST-06843,14,Month-to-Month,74.61,1004.14,Yes,No,Bank Transfer,Yes,0,0
CUST-06844,4,One Year,58.59,216.29,Yes,Fiber Optic,Bank Transfer,Yes,2,0
CUST-06845,31,Month-to-Month,69.77,2054.74,No,Fiber Optic,Electronic Check,No,1,1
CUST-06846,42,Month-to-Month,59.36,2359.9,Yes,No,Electronic Check,No,0,0
CUST-06847,20,Month-to-Month,106.66,1986.1,Yes,Fiber Optic,Credit Card,No,1,0
CUST-06848,71,Month-to-Month,95.06,6571.28,Yes,Fiber Optic,Electronic Check,No,0,0
CUST-06849,45,Two Year,67.71,2824.0,No,No,Electronic Check,Yes,3,1
CUST-06850,32,Two Year,46.84,1422.82,No,No,Mailed Check,Yes,1,0
CUST-06851,35,Month-to-Month,108.52,3585.9,No,Fiber Optic,Electronic Check,Yes,0,1
CUST-06852,34,One Year,73.42,2363.19,No,Fiber Optic,Credit Card,Yes,0,0
CUST-06853,9,Month-to-Month,66.75,574.72,Yes,Fiber Optic,Credit Card,Yes,1,0
CUST-06854,44,Month-to-Month,108.74,4633.03,Yes,Fiber Optic,Credit Card,No,1,1
CUST-06855,57,Month-to-Month,57.25,2983.59,Yes,Fiber Optic,Electronic Check,Yes,0,0
CUST-06856,31,Month-to-Month,62.03,1786.08,Yes,No,Credit Card,Yes,0,0
CUST-06857,31,Month-to-Month,64.23,1945.9,Yes,Fiber Optic,Bank Transfer,Yes,2,0
CUST-06858,66,Month-to-Month,37.09,2425.36,Yes,DSL,Bank Transfer,Yes,1,1
CUST-06859,44,Month-to-Month,77.89,3099.75,No,Fiber Optic,Bank Transfer,Yes,1,0
CUST-06860,22,Month-to-Month,50.94,1016.83,Yes,Fiber Optic,Bank Transfer,No,0,0
CUST-06861,1,Two Year,55.73,55.36,No,Fiber Optic,Mailed Check,Yes,0,0
CUST-06862,60,Month-to-Month,52.39,2875.56,No,Fiber Optic,Bank Transfer,No,2,0
CUST-06863,46,Month-to-Month,55.32,2539.45,No,No,Bank Transfer,No,2,1
CUST-06864,46,Month-to-Month,49.03,2216.64,No,DSL,Electronic Check,Yes,0,1
CUST-06865,21,Month-to-Month,76.18,1459.11,No,No,Electronic Check,Yes,0,1
CUST-06866,14,Month-to-Month,66.11,842.48,Yes,Fiber Optic,Mailed Check,Yes,2,1
CUST-06867,36,Month-to-Month,71.2,2557.38,No,DSL,Bank Transfer,No,0,1
CUST-06868,55,One Year,128.84,6558.15,Yes,DSL,Bank Transfer,No,1,0
CUST-06869,22,One Year,66.11,1387.32,No,No,Bank Transfer,Yes,0,0
CUST-06870,38,One Year,85.12,2987.52,No,No,Bank Transfer,Yes,0,0
CUST-06871,72,One Year,87.97,6080.91,No,DSL,Electronic Check,No,0,0
CUST-06872,16,Month-to-Month,68.43,1077.37,Yes,Fiber Optic,Bank Transfer,Yes,0,1
CUST-06873,17,Month-to-Month,76.84,1261.46,No,DSL,Electronic Check,Yes,3,1
CUST-06874,17,Month-to-Month,70.52,1084.54,No,Fiber Optic,Credit Card,No,2,0
CUST-06875,66,Month-to-Month,75.06,4753.42,Yes,DSL,Mailed Check,No,3,0
CUST-06876,39,Month-to-Month,55.34,2085.1,Yes,Fiber Optic,Credit Card,No,1,0
CUST-06877,67,Month-to-Month,57.64,3553.28,Yes,Fiber Optic,Electronic Check,No,0,0
CUST-06878,69,One Year,70.42,4743.39,No,Fiber Optic,Bank Transfer,No,0,0
CUST-06879,31,Month-to-Month,20.7,617.76,No,DSL,Mailed Check,Yes,0,0
CUST-06880,4,Month-to-Month,107.4,387.05,Yes,Fiber Optic,Electronic Check,Yes,3,1
CUST-06881,22,One Year,124.02,2714.95,No,No,Bank Transfer,Yes,1,0
CUST-06882,40,Month-to-Month,74.26,2805.71,No,Fiber Optic,Electronic Check,No,0,1
CUST-06883,28,Two Year,86.64,2239.7,Yes,No,Electronic Check,No,1,0
CUST-06884,1,Two Year,97.03,88.16,No,Fiber Optic,Mailed Check,No,3,0
CUST-06885,72,Two Year,36.88,2489.25,No,DSL,Mailed Check,Yes,3,0
CUST-06886,22,Month-to-Month,93.21,1908.67,Yes,DSL,Mailed Check,Yes,1,1
CUST-06887,45,Month-to-Month,59.34,2482.83,No,Fiber Optic,Mailed Check,Yes,1,0
CUST-06888,69,One Year,127.27,8600.03,Yes,Fiber Optic,Electronic Check,No,1,0
CUST-06889,40,One Year,65.29,2519.13,Yes,No,Mailed Check,No,1,0
CUST-06890,51,One Year,92.7,4317.83,Yes,DSL,Mailed Check,No,0,0
CUST-06891,3,Month-to-Month,65.54,190.88,Yes,DSL,Bank Transfer,Yes,0,0
CUST-06892,51,Month-to-Month,124.92,6194.75,No,No,Mailed Check,Yes,0,0
CUST-06893,62,Month-to-Month,57.19,3373.55,Yes,No,Electronic Check,Yes,0,0
CUST-06894,67,Month-to-Month,99.13,6638.9,Yes,Fiber Optic,Bank Transfer,Yes,0,0
CUST-06895,7,Month-to-Month,85.67,556.72,No,Fiber Optic,Electronic Check,Yes,0,1
CUST-06896,17,Two Year,80.11,1233.64,Yes,No,Electronic Check,No,1,0
CUST-06897,4,Month-to-Month,75.73,273.5,Yes,Fiber Optic,Bank Transfer,No,0,1
CUST-06898,67,One Year,53.32,3329.71,Yes,Fiber Optic,Bank Transfer,No,0,0
CUST-06899,20,Two Year,15.0,284.94,No,No,Electronic Check,Yes,0,0
CUST-06900,39,Month-to-Month,96.86,3429.34,Yes,DSL,Electronic Check,Yes,0,1
CUST-06901,35,Month-to-Month,57.78,1934.49,Yes,DSL,Mailed Check,Yes,0,0
CUST-06902,50,One Year,99.24,4912.81,No,No,Mailed Check,Yes,0,0
CUST-06903,65,Month-to-Month,78.79,5017.32,Yes,Fiber Optic,Bank Transfer,Yes,0,1
CUST-06904,24,Month-to-Month,100.01,2321.62,No,DSL,Bank Transfer,Yes,1,1
CUST-06905,57,Two Year,90.05,4959.22,No,Fiber Optic,Electronic Check,No,2,0
CUST-06906,21,One Year,15.0,306.5,No,Fiber Optic,Bank Transfer,No,0,0
CUST-06907,15,Two Year,85.37,1215.78,Yes,DSL,Credit Card,No,1,0
CUST-06908,8,Two Year,61.41,461.89,No,Fiber Optic,Credit Card,Yes,4,0
CUST-06909,27,Month-to-Month,99.13,2490.94,Yes,DSL,Electronic Check,Yes,1,0
CUST-06910,41,One Year,84.78,3163.01,Yes,DSL,Credit Card,Yes,1,0
CUST-06911,57,One Year,85.07,4636.68,No,DSL,Electronic Check,No,0,0
CUST-06912,62,One Year,63.19,3711.12,Yes,Fiber Optic,Electronic Check,Yes,1,0
CUST-06913,38,One Year,47.18,1634.87,Yes,No,Mailed Check,Yes,0,0
CUST-06914,30,One Year,59.18,1645.49,No,Fiber Optic,Electronic Check,Yes,2,0
CUST-06915,13,Two Year,25.0,318.08,Yes,No,Electronic Check,Yes,0,0
CUST-06916,66,Month-to-Month,55.24,3374.45,Yes,DSL,Electronic Check,Yes,0,0
CUST-06917,29,One Year,33.4,912.98,No,Fiber Optic,Bank Transfer,Yes,0,0
CUST-06918,56,Month-to-Month,34.06,1747.39,Yes,Fiber Optic,Bank Transfer,Yes,0,0
CUST-06919,46,One Year,72.91,3075.44,No,No,Bank Transfer,No,1,0
CUST-06920,68,One Year,83.35,5529.7,No,Fiber Optic,Mailed Check,Yes,1,0
CUST-06921,71,One Year,69.21,4455.28,Yes,Fiber Optic,Electronic Check,Yes,2,0
CUST-06922,51,Month-to-Month,57.53,2724.25,Yes,DSL,Bank Transfer,No,1,0
CUST-06923,48,Month-to-Month,46.31,2218.62,Yes,No,Bank Transfer,No,1,0
CUST-06924,10,Month-to-Month,62.07,588.17,Yes,No,Electronic Check,Yes,0,0
CUST-06925,2,Month-to-Month,49.44,94.99,Yes,No,Credit Card,No,0,0
CUST-06926,40,Month-to-Month,68.43,2638.88,No,DSL,Bank Transfer,Yes,1,0
CUST-06927,51,Two Year,31.96,1498.93,Yes,DSL,Bank Transfer,No,1,0
CUST-06928,54,Month-to-Month,87.53,4428.53,No,Fiber Optic,Bank Transfer,No,2,0
CUST-06929,19,Two Year,55.82,997.02,Yes,Fiber Optic,Bank Transfer,Yes,1,0
CUST-06930,37,Month-to-Month,79.41,2712.13,Yes,Fiber Optic,Bank Transfer,Yes,2,0
CUST-06931,63,One Year,92.18,5362.49,Yes,DSL,Credit Card,Yes,1,1
CUST-06932,7,One Year,78.2,525.93,Yes,Fiber Optic,Electronic Check,No,1,1
CUST-06933,28,One Year,89.98,2294.83,No,DSL,Electronic Check,No,0,0
CUST-06934,69,One Year,18.33,1154.63,No,Fiber Optic,Electronic Check,Yes,1,0
CUST-06935,15,One Year,57.68,828.28,No,DSL,Credit Card,Yes,0,0
CUST-06936,23,Two Year,97.58,2120.75,Yes,No,Mailed Check,No,0,0
CUST-06937,34,One Year,82.73,2703.66,Yes,DSL,Electronic Check,Yes,0,0
CUST-06938,50,Month-to-Month,116.21,5245.11,No,Fiber Optic,Electronic Check,Yes,3,1
CUST-06939,19,Month-to-Month,112.61,2076.45,No,DSL,Mailed Check,Yes,0,0
CUST-06940,58,One Year,77.49,4426.95,Yes,DSL,Credit Card,Yes,0,0
CUST-06941,17,Month-to-Month,63.7,1031.37,Yes,Fiber Optic,Bank Transfer,Yes,1,0
CUST-06942,27,Month-to-Month,46.04,1223.3,No,DSL,Electronic Check,No,2,1
CUST-06943,42,One Year,58.1,2293.71,Yes,Fiber Optic,Credit Card,Yes,2,0
CUST-06944,1,Month-to-Month,59.79,54.28,No,DSL,Credit Card,Yes,1,1
CUST-06945,56,One Year,55.17,2897.21,Yes,Fiber Optic,Bank Transfer,No,0,0
CUST-06946,49,One Year,47.04,2177.35,No,No,Bank Transfer,Yes,0,1
CUST-06947,61,One Year,80.04,4816.79,No,Fiber Optic,Bank Transfer,No,0,0
